id,sum,average,min,max
chr19_KI270885v1_alt:54164-56212(),3668,3.668,0,14
chr19_KI270882v1_alt:87528-89576(),3493,3.493,0,14
chr2:232920325-232922345(),4449,4.449,0,25
chr19_KI270938v1_alt:795733-797781(),3399,3.399,0,14
chr19_KI270929v1_alt:87371-89419(),3793,3.793,0,13
chr19_KI270923v1_alt:90530-92578(),3528,3.528,0,14
chr19_KI270921v1_alt:156174-158222(),3477,3.477,0,15
chr19_KI270920v1_alt:100035-102083(),3573,3.573,0,13
chr19_KI270918v1_alt:114796-116844(),3515,3.515,0,14
chr19_KI270917v1_alt:92106-94154(),3627,3.627,0,14
chr19_GL949752v1_alt:717529-719577(),3607,3.607,0,14
chr19_GL949747v2_alt:431029-433077(),3556,3.556,0,15
chr19:54813164-54815212(),3555,3.555,0,15
chr12:56332856-56334907(),13365,13.365,3,40
chrX:7146585-7148630(),19373,19.373,0,72
chr7:2113945-2115990(),11864,11.864,2,36
chr8_KI270816v1_alt:86803-88848(),38972,38.972,6,106
chr8:143596763-143598808(),37187,37.187,6,106
chr1:12616243-12618267(),23724,23.724,6,53
chr20:33673606-33675651(),20877,20.877,1,78
chr14:103056934-103058979(),31888,31.888,4,101
chr5:140856217-140858266(),15453,15.453,2,68
chrX:120930876-120932921(),22455,22.455,7,56
chrX:120935737-120937782(),22653,22.653,6,55
chrX:120940598-120942643(),22033,22.033,6,52
chrX:120945458-120947503(),23400,23.4,6,52
chrX:120984363-120986408(),22322,22.322,6,53
chrX:120979503-120981548(),21942,21.942,6,51
chrX:120974643-120976688(),22733,22.733,7,51
chrX:120969783-120971828(),22151,22.151,7,58
chrX:120964923-120966968(),21928,21.928,6,51
chrX:120960062-120962107(),22751,22.751,6,54
chrX:120955179-120957224(),22696,22.696,7,52
chrX:120950319-120952364(),22434,22.434,6,62
chr4:652342-654387(),10969,10.969,1,32
chr7:50639021-50641042(),112,0.112,0,28
chr10:72086978-72089023(),23022,23.022,1,71
chr9:124503578-124505623(),38170,38.17,6,92
chr14:102362456-102364501(),22779,22.779,3,81
chr6:1310538-1312590(),12060,12.06,2,62
chr4:9780338-9782383(),15223,15.223,2,46
chr19:11451610-11453655(),7630,7.63,2,24
chr5:132791516-132793537(),7506,7.506,2,25
chr3:176922549-176924569(),758,0.758,0,11
chr1:173922541-173924561(),6212,6.212,0,29
chr10:69450437-69452482(),19810,19.81,4,56
chr12:132571076-132573121(),12034,12.034,2,41
chr7:105013196-105015241(),28425,28.425,3,55
chr17:2693867-2695912(),10338,10.338,0,43
chr12:120765145-120767190(),9099,9.099,1,22
chr5:1745440-1747485(),13769,13.769,3,43
chrX:43152760-43154784(),5628,5.628,0,15
chr3:195541685-195543745(),12871,12.871,2,58
chr1:201867310-201869332(),1903,1.903,1,10
chr3:145809853-145811873(),83,0.083,0,3
chr17:65566703-65568759(),11748,11.748,0,32
chr12:7872144-7874189(),21190,21.19,4,59
chr2:11128597-11130652(),9827,9.827,0,38
chr7:4882034-4884081(),16512,16.512,2,80
chr9:133606518-133608541(),3638,3.638,0,13
chr3:63862287-63864332(),12514,12.514,0,62
chr2:75518547-75520567(),3093,3.093,0,8
chr18:22175750-22177802(),15624,15.624,1,73
chr16:17298131-17300151(),6939,6.939,1,31
chr11_KI270831v1_alt:81242-83298(),10933,10.933,0,39
chr11:2849076-2851132(),11229,11.229,0,43
chr5:19253857-19255931(),4175,4.175,1,16
chr4:135612121-135614149(),6902,6.902,0,29
chr19:2114209-2116254(),13411,13.411,1,47
chr11:65127452-65129472(),5727,5.727,1,12
chr9:41654303-41656348(),18177,18.177,3,34
chr20:30289662-30291707(),15195,15.195,3,29
chr12:54081674-54083719(),18669,18.669,3,37
chr6:2764045-2766090(),25077,25.077,7,89
chr17:28395793-28397991(),3118,3.118,2,12
chr16:89721489-89723534(),18175,18.175,1,73
chr19:993208-995253(),19354,19.354,7,45
chr2:127414887-127416932(),14243,14.243,3,46
chrX:74535770-74537815(),22368,22.368,4,51
chr10:100709014-100711059(),15648,15.648,1,54
chr3:182597954-182599974(),6718,6.718,0,24
chr14:44763595-44765622(),7740,7.74,1,16
chr10:132771627-132773672(),14781,14.781,2,42
chr10:132771519-132773564(),10301,10.301,2,39
chr10:132771249-132773294(),8411,8.411,2,35
chr10:132771087-132773132(),8746,8.746,2,29
chr10:132770925-132772970(),8945,8.945,2,27
chr2:156399534-156401579(),13734,13.734,2,37
chr4:48829815-48831860(),12337,12.337,0,38
chr16:980971-983016(),37682,37.682,6,101
chr19:14069531-14071577(),11625,11.625,0,39
chr10_GL383546v1_alt:213116-215165(),17319,17.319,3,43
chr10:45372285-45374334(),17304,17.304,3,48
chrX:40109011-40111071(),11598,11.598,1,69
chrX:9764749-9766794(),23975,23.975,5,76
chr18:51334570-51336593(),2950,2.95,0,25
chr1:6179754-6181805(),17018,17.018,0,71
chr2:210440054-210442075(),2386,2.386,0,6
chr2:210438414-210440435(),1265,1.265,1,4
chr1:61085931-61087981(),2102,2.102,0,5
chr10:100745032-100747077(),21966,21.966,2,62
chr20:63100894-63102939(),16120,16.12,2,54
chr18:8608439-8610484(),31705,31.705,2,98
chr7:151302432-151304492(),17193,17.193,1,52
chr2:104955645-104957684(),9400,9.4,3,19
chr16:35717850-35719888(),8146,8.146,3,19
chr8:117299402-117301422(),437,0.437,0,4
chr3:39298416-39300456(),5612,5.612,1,15
chr2:201025897-201027936(),9006,9.006,3,21
chr1:205661804-205663849(),11834,11.834,0,35
chr8:38866450-38868471(),3971,3.971,1,21
chr10:132747972-132750017(),9289,9.289,1,35
chr8:11015620-11017665(),23769,23.769,5,67
chr1:212413186-212415243(),12762,12.762,0,50
chr11:123357586-123359631(),24741,24.741,5,50
chrX:49100657-49102702(),11082,11.082,0,52
chr1:2189085-2191130(),20016,20.016,4,51
chr17:7251015-7253060(),16379,16.379,4,54
chr16_KI270853v1_alt:961279-963324(),14662,14.662,2,42
chr16:18570339-18572384(),14595,14.595,2,44
chr16_KI270853v1_alt:1880320-1882365(),14945,14.945,2,52
chr16:16222325-16224370(),14480,14.48,2,44
chr16:14823560-14825605(),14452,14.452,2,43
chr11:3164291-3166336(),31350,31.35,4,81
chr5:179677572-179679617(),27401,27.401,4,71
chr13:112103759-112105804(),23080,23.08,5,71
chrX:8871811-8873831(),7265,7.265,4,28
chr7:36996578-36998598(),2242,2.242,1,8
chr22:48720728-48722909(),16333,16.333,5,34
chr19:5607808-5609984(),15150,15.15,2,41
chr1:11925132-11927177(),26065,26.065,1,75
chr8:109085668-109087709(),12623,12.623,8,16
chr8:48170000-48172020(),5589,5.589,1,24
chr7:113421502-113423524(),192,0.192,0,10
chr19:31208869-31210889(),492,0.492,0,16
chr17:32082835-32084880(),12541,12.541,1,35
chr17:30666724-30668769(),13157,13.157,1,37
chr19:14248158-14250203(),12868,12.868,0,37
chr12:100572626-100574671(),28384,28.384,6,61
chr7:151340811-151342856(),28962,28.962,6,71
chr9:61953230-61955275(),12578,12.578,1,38
chr9:41741177-41743222(),12483,12.483,1,41
chr5:2861399-2863431(),21200,21.2,6,72
chr19:36771591-36773636(),15073,15.073,1,50
chr18:72762652-72764673(),2803,2.803,1,12
chr11:72609755-72611775(),4424,4.424,1,15
chr1:246897076-246899096(),5440,5.44,0,31
chr9:67633269-67635314(),11745,11.745,0,42
chr9:65502794-65504839(),11973,11.973,0,35
chr17:22321351-22323396(),12401,12.401,0,41
chr10:131108433-131110453(),9969,9.969,2,30
chr4:139555082-139557127(),24686,24.686,3,72
chr13:27792698-27794744(),19018,19.018,1,42
chr14:76376059-76378104(),26470,26.47,3,69
chr11:65872321-65874366(),9261,9.261,2,39
chr1:47532736-47534781(),17945,17.945,2,49
chr17:49224091-49226136(),15196,15.196,3,73
chr9:107464620-107466679(),14373,14.373,0,49
chr2:27122453-27124500(),8156,8.156,0,41
chr19:52637070-52639118(),13286,13.286,3,37
chr19:53307458-53309503(),14218,14.218,0,40
chr5:80959738-80961783(),25305,25.305,4,80
chr6_GL000256v2_alt:4292575-4294620(),13069,13.069,3,39
chr6_GL000255v2_alt:4087651-4089696(),12701,12.701,4,43
chr6_GL000254v2_alt:4192394-4194439(),12876,12.876,3,52
chr6_GL000253v2_alt:4312717-4314762(),12880,12.88,3,54
chr6_GL000252v2_alt:4136886-4138931(),12794,12.794,3,42
chr6_GL000251v2_alt:4305563-4307608(),12693,12.693,3,44
chr6_GL000250v2_alt:4198190-4200235(),12982,12.982,3,46
chr6:32893368-32895413(),12883,12.883,3,43
chr5:81850929-81852974(),17544,17.544,3,40
chr9:78149904-78151952(),11840,11.84,2,34
chr2:74507192-74509237(),11400,11.4,0,40
chr12:104784017-104786038(),9344,9.344,1,34
chr1:228006332-228008377(),24199,24.199,2,86
chr16:68238586-68240638(),11772,11.772,1,41
chr1:42923142-42925192(),13613,13.613,3,52
chr9:97740196-97742241(),12532,12.532,2,49
chr5:560674-562719(),16307,16.307,3,57
chr5_KI270793v1_alt:64177-66222(),15998,15.998,3,53
chr11:7672462-7674507(),17676,17.676,2,79
chr4:13541470-13543515(),27450,27.45,4,65
chr7:73767976-73770031(),12341,12.341,2,55
chr6:144063177-144065222(),26903,26.903,5,75
chr17:18676753-18678798(),10478,10.478,1,38
chr1:47821239-47823259(),3867,3.867,0,15
chr19:55400396-55402441(),10993,10.993,1,31
chr17:15703192-15705237(),10278,10.278,1,37
chr2:161238151-161240196(),27394,27.394,5,80
chr17:48717783-48719828(),13756,13.756,1,43
chr7:56063021-56065075(),8674,8.674,0,45
chr6:134048313-134050335(),2086,2.086,0,15
chr9:97905408-97907428(),2606,2.606,0,26
chr8:144021652-144023681(),1735,1.735,1,6
chr8:144021031-144023060(),1477,1.477,1,4
chr8:144020805-144022834(),1990,1.99,1,4
chr19:22009470-22011515(),8918,8.918,1,29
chr2:161236890-161238949(),14598,14.598,1,45
chr3:96813315-96815360(),23634,23.634,5,65
chr8:115666857-115668902(),15353,15.353,2,35
chr15:74826018-74828063(),9085,9.085,1,43
chr9:133811610-133813705(),4534,4.534,1,27
chr10:97498003-97500048(),21854,21.854,1,61
chr7:151244258-151246303(),14506,14.506,2,54
chr8:93753711-93755756(),11026,11.026,2,35
chr17:79798770-79800824(),6105,6.105,0,25
chrX:19704100-19706138(),2936,2.936,0,15
chr11:86373591-86375651(),10159,10.159,0,28
chrX:47802355-47804400(),11004,11.004,2,25
chr1:27427785-27429830(),8853,8.853,3,17
chr2:218896429-218898474(),10266,10.266,2,31
chr16:1068648-1071036(),5929,5.929,2,25
chr14:56117388-56119433(),31840,31.84,2,83
chr19:359084-361129(),17397,17.397,4,46
chr19:360300-362729(),24465,24.465,4,72
chr12_KI270833v1_alt:14895-16940(),25258,25.258,3,68
chr12:130337970-130340015(),25505,25.505,3,75
chr21:32299291-32301339(),14746,14.746,2,40
chr21:32299615-32301812(),12414,12.414,3,38
chr19:48702118-48704163(),11008,11.008,1,36
chr14:76919528-76921548(),3687,3.687,1,20
chr16:2761215-2763260(),12041,12.041,1,41
chr4:102168273-102170293(),1592,1.592,0,5
chr2:119452901-119454921(),4854,4.854,0,30
chr11:68842059-68844119(),8195,8.195,1,36
chr16:83898561-83900606(),26730,26.73,4,83
chr22:50432178-50434223(),14465,14.465,1,38
chr22:50432240-50434285(),12977,12.977,1,44
chr22:50432364-50434409(),10301,10.301,1,39
chr22:50433777-50435822(),13189,13.189,1,36
chr22:50433418-50435463(),11621,11.621,1,32
chr22:50433294-50435339(),8758,8.758,1,29
chr22:50433108-50435153(),9765,9.765,1,30
chr22:50432922-50434967(),10876,10.876,1,31
chr22:50432860-50434905(),10563,10.563,1,30
chr22:50432612-50434657(),9791,9.791,1,30
chr22:50432550-50434595(),10488,10.488,1,29
chr22:50432488-50434533(),11042,11.042,1,31
chr7:150378655-150380700(),23829,23.829,4,65
chr19:13150884-13152929(),23697,23.697,3,56
chr1:210250170-210252218(),8803,8.803,1,35
chr4:190172581-190174626(),21650,21.65,0,67
chr4:190089816-190091861(),18024,18.024,0,58
chr4:190086516-190088561(),19135,19.135,0,67
chr4:190083223-190085268(),18628,18.628,0,60
chr4:190079929-190081974(),18165,18.165,0,58
chr4:190076629-190078674(),18603,18.603,0,59
chr4:190073336-190075381(),18774,18.774,0,66
chr4:190070043-190072088(),18359,18.359,0,59
chr4:190066746-190068791(),18554,18.554,0,65
chr14_GL000225v1_random:51646-53687(),15170,15.17,0,42
chr14_GL000225v1_random:89657-91698(),15398,15.398,1,38
chr7:39292290-39294341(),7644,7.644,2,23
chr16:89100308-89102353(),13345,13.345,2,33
chr12:124370951-124373000(),12523,12.523,1,50
chr21:45643151-45645196(),26111,26.111,4,89
chr19:1752592-1754637(),37839,37.839,4,116
chr17:81518696-81520741(),16811,16.811,2,66
chrX:3309279-3311324(),11241,11.241,0,33
chrY:11985777-11987822(),10443,10.443,0,35
chr9:62375165-62377210(),11379,11.379,1,45
chr9:39808398-39810442(),12918,12.918,1,46
chr6:42351070-42353106(),13595,13.595,3,36
chr9:62897021-62899066(),12313,12.313,1,43
chr9:62531974-62534019(),11012,11.012,1,44
chr9:42724657-42726702(),10752,10.752,1,43
chr9:39873512-39875557(),10793,10.793,1,43
chr5:171455729-171457774(),13827,13.827,2,33
chr11:122881629-122883674(),16486,16.486,1,64
chr1:151510546-151512591(),17869,17.869,2,65
chr5:176619079-176621124(),14230,14.23,0,62
chrX:38561671-38563726(),6976,6.976,1,27
chr19:42374488-42376533(),13343,13.343,4,55
chr1:227558448-227560493(),11556,11.556,2,35
chr20:62219562-62221607(),19033,19.033,2,87
chr19:16806815-16808862(),12465,12.465,3,29
chr7:105876204-105878252(),13036,13.036,1,51
chr19:2212868-2214913(),13035,13.035,3,34
chr8:144415627-144417672(),16423,16.423,4,36
chr16:2911288-2913333(),22949,22.949,3,79
chr19:44206537-44208588(),10420,10.42,2,28
chr8:37964798-37966843(),26087,26.087,3,73
chr8:12436482-12438527(),9897,9.897,0,36
chr3:52462104-52464132(),9343,9.343,4,28
chr16:5097903-5099948(),10152,10.152,0,44
chr12:8243120-8245165(),11690,11.69,0,43
chr12:120223097-120225117(),4571,4.571,0,18
chr11:67805491-67807536(),9388,9.388,0,41
chr8:8226380-8228425(),9427,9.427,0,40
chr4:9151075-9153120(),9412,9.412,0,43
chr20:34824039-34826084(),14095,14.095,2,67
chr1:54488468-54490513(),19356,19.356,1,40
chr9:136995437-136997482(),7241,7.241,1,27
chr22:36633119-36635151(),10482,10.482,4,26
chr15:22160235-22162257(),341,0.341,0,4
chr15:21717612-21719634(),355,0.355,0,4
chr14_KI270846v1_alt:454147-456169(),969,0.969,0,5
chr14:105986378-105988400(),989,0.989,0,5
chr5:118987337-118989382(),27475,27.475,6,69
chr9:105556912-105558972(),10823,10.823,0,36
chrX:94390211-94392231(),6928,6.928,2,26
chr2:96499767-96501812(),28442,28.442,6,64
chr10:97334157-97336202(),24412,24.412,3,73
chr11:887657-889702(),12324,12.324,2,34
chr17:2076602-2078622(),9342,9.342,2,32
chr15:60764798-60766853(),4169,4.169,1,10
chr22:19721912-19723957(),12589,12.589,3,50
chr8:15539548-15541593(),20911,20.911,0,66
chr2:99958114-99960181(),6315,6.315,0,23
chr2:218907791-218909841(),13651,13.651,2,50
chr15:40872642-40874687(),12292,12.292,3,52
chr19:36112442-36114487(),14144,14.144,3,38
chr3:179147761-179149806(),25235,25.235,2,84
chr14:20722640-20724685(),26154,26.154,6,63
chr6:7909551-7911596(),35269,35.269,4,100
chr4:25675120-25677166(),9782,9.782,1,60
chr17:82332729-82334774(),21315,21.315,4,59
chrY:337691-339736(),24821,24.821,5,64
chrX_KI270913v1_alt:10513-12558(),24044,24.044,5,58
chrX_KI270880v1_alt:20887-22932(),24791,24.791,5,58
chrX:337691-339736(),24563,24.563,5,67
chr6:1388234-1390285(),14941,14.941,1,66
chr12:51814005-51816050(),14219,14.219,2,55
chr6:107487809-107489859(),10551,10.551,1,35
chr11:118909543-118911588(),21611,21.611,4,62
chr17:67994824-67996874(),16103,16.103,1,42
chr9:23821014-23823059(),20821,20.821,2,74
chr8:10441663-10443688(),8963,8.963,2,28
chr3:141230015-141232075(),9639,9.639,0,40
chr2:181861065-181863086(),2138,2.138,0,4
chr18:5543097-5545142(),20110,20.11,4,86
chr1:151720411-151722456(),20143,20.143,3,48
chr9:33815888-33817934(),22975,22.975,3,72
chr8:143975528-143977573(),27486,27.486,4,94
chr20:63518601-63520646(),12963,12.963,2,41
chr6:50848923-50850968(),13631,13.631,3,34
chr10:31927374-31929419(),22936,22.936,1,83
chr8:142324820-142326865(),9871,9.871,0,36
chr2:238351143-238353163(),3492,3.492,0,21
chr13:20187844-20189867(),3796,3.796,1,22
chr6:13012274-13014330(),8172,8.172,0,36
chr11:54643944-54645964(),5070,5.07,0,18
chr10:32243385-32245411(),12498,12.498,2,35
chr6:75083619-75085679(),4631,4.631,0,19
chr17:19532409-19534456(),9642,9.642,0,47
chr6:1622908-1624964(),11009,11.009,2,44
chr16:62564754-62566865(),520,0.52,0,3
chr11:8687782-8689827(),18965,18.965,3,56
chr15:49154062-49156107(),11045,11.045,2,42
chr17:80009142-80011187(),14923,14.923,1,42
chr22:42499576-42501621(),19561,19.561,0,60
chr6:159968525-159970570(),33311,33.311,6,103
chr21:46032807-46034852(),19468,19.468,2,44
chr14:100177097-100179142(),22023,22.023,4,51
chr16:49854340-49856385(),30232,30.232,3,87
chr10:14877845-14879891(),29048,29.048,3,88
chr10:90870314-90872372(),6805,6.805,0,26
chrX:94261891-94263911(),6181,6.181,1,21
chr6_GL000251v2_alt:2750994-2753039(),15639,15.639,4,54
chr6:31270068-31272113(),15366,15.366,4,59
chr6:31355183-31357207(),17114,17.114,2,64
chr6_GL000256v2_alt:1240315-1242352(),17137,17.137,5,59
chr6_GL000256v2_alt:1557961-1560081(),12692,12.692,0,46
chr6_GL000255v2_alt:1197461-1199498(),16843,16.843,5,57
chr6_GL000255v2_alt:1188278-1190315(),11838,11.838,4,25
chr6_GL000255v2_alt:1514576-1516696(),12479,12.479,0,44
chr6_GL000255v2_alt:1183205-1185235(),10521,10.521,3,45
chr6_GL000254v2_alt:1286582-1288619(),16056,16.056,5,50
chr6_GL000253v2_alt:1197043-1199080(),17900,17.9,5,59
chr6_GL000253v2_alt:1187853-1189890(),12747,12.747,4,26
chr6_GL000253v2_alt:1182780-1184810(),11976,11.976,4,45
chr6_GL000252v2_alt:1198055-1200092(),15009,15.009,5,45
chr6_GL000252v2_alt:1515350-1517470(),13022,13.022,0,47
chr6_GL000251v2_alt:1421924-1423961(),18500,18.5,5,63
chr6_GL000251v2_alt:1412843-1414880(),12582,12.582,4,26
chr6_GL000251v2_alt:1739248-1741368(),12634,12.634,0,45
chr6_GL000250v2_alt:1200249-1202286(),18106,18.106,5,52
chr6_GL000250v2_alt:1191169-1193206(),12704,12.704,4,27
chr6:29942502-29944539(),16382,16.382,5,59
chr6:30259481-30261601(),12592,12.592,0,52
chr6:29926416-29928446(),11962,11.962,4,49
chr10:974646-976691(),10108,10.108,1,33
chr14:27452387-27454474(),11523,11.523,2,31
chr6:17987196-17989256(),12181,12.181,1,57
chr7:6729136-6731181(),18833,18.833,2,53
chr11:94739300-94741355(),14693,14.693,2,66
chr3:71752353-71754398(),20519,20.519,1,85
chr19_KI270938v1_alt:129549-131594(),11002,11.002,0,30
chr19_GL949753v2_alt:129549-131594(),11023,11.023,0,24
chr19_GL949752v1_alt:129549-131594(),10860,10.86,0,33
chr19_GL949751v2_alt:129549-131594(),10735,10.735,0,28
chr19_GL949750v2_alt:129549-131594(),10911,10.911,0,27
chr19_GL949749v2_alt:129549-131594(),10865,10.865,0,28
chr19_GL949748v2_alt:129549-131594(),10721,10.721,0,27
chr19_GL949747v2_alt:129549-131594(),10877,10.877,0,29
chr19_GL949746v1_alt:129548-131593(),10763,10.763,0,28
chr19:54154698-54156743(),10714,10.714,0,32
chr16:3610133-3612178(),13585,13.585,3,50
chr20:1265362-1267407(),17215,17.215,1,54
chr8:119207565-119209610(),32042,32.042,4,92
chr16:52544854-52546899(),17192,17.192,4,38
chr11:128685685-128687736(),12141,12.141,1,38
chr16:2002918-2004963(),7969,7.969,2,30
chr2:222654851-222656896(),18870,18.87,5,50
chr12:54105288-54107333(),11147,11.147,0,35
chr1:37608439-37610515(),9673,9.673,2,24
chr2:9950557-9952602(),35937,35.937,6,102
chr19:18202707-18204752(),18186,18.186,2,68
chr1:228273125-228275170(),11335,11.335,1,35
chrX:133413178-133415230(),9754,9.754,3,47
chr19:1650324-1652369(),10893,10.893,0,51
chr1:148457739-148459784(),13812,13.812,1,47
chr1:145213776-145215821(),13723,13.723,1,55
chr1:120339855-120341900(),13911,13.911,1,63
chr5:50667003-50669025(),12805,12.805,1,49
chr1:149607371-149609416(),13513,13.513,1,62
chr1:149176067-149178112(),12950,12.95,1,51
chr3:170907033-170909078(),14285,14.285,3,50
chr1:3547167-3549212(),9342,9.342,1,25
chr1:235562913-235564933(),10439,10.439,2,26
chr1:85579157-85581212(),7049,7.049,1,28
chr15:57758490-57760510(),2946,2.946,0,22
chr2:176135449-176137509(),12083,12.083,2,56
chr8:94641233-94643278(),18237,18.237,4,56
chr6:37696457-37698502(),27720,27.72,4,88
chr22:46248864-46250909(),22107,22.107,6,67
chr7:6934077-6936122(),9988,9.988,0,28
chr16:2427607-2429652(),13758,13.758,1,53
chr10:132677029-132679068(),9791,9.791,2,31
chr22:47116569-47118614(),12248,12.248,1,36
chr11:68003019-68005064(),31228,31.228,6,76
chr13:113624892-113626937(),14602,14.602,1,45
chr13:113624432-113626477(),11278,11.278,1,41
chr13:113623610-113625842(),2798,2.798,1,13
chr1:148159639-148161684(),14468,14.468,1,41
chr1:214382845-214384890(),13567,13.567,4,36
chr12:132372908-132374968(),9138,9.138,1,30
chr2:216633632-216635677(),10003,10.003,3,24
chr10:123143323-123145375(),6216,6.216,1,21
chr10:70477487-70479532(),22401,22.401,3,89
chr7:1008237-1010282(),9118,9.118,0,40
chr1:12166394-12168439(),24326,24.326,4,80
chrX:135437179-135439200(),9534,9.534,1,34
chr4:965662-967707(),10703,10.703,0,32
chr17:8015432-8017477(),16097,16.097,1,43
chr19:37654637-37656682(),17758,17.758,2,51
chr1:35576119-35578164(),20825,20.825,3,60
chr6:41805721-41807773(),14201,14.201,2,60
chr4:184397110-184399130(),8376,8.376,3,30
chr15:96339321-96341369(),6026,6.026,1,29
chr5_KI270792v1_alt:27184-29229(),22653,22.653,2,74
